"idPost","link","description","postTime","linkAction"
"25678","http://abcnews.go.com/blogs/health/2012/01/03/mens-mag-or-rapist-study-claims-few-can-tell/","What do men???s magazines and convicted rapists have in common? How they describe women, a British study has found.","2015-06-10T00:00:00.000Z","http://abcnews.go.com/blogs/health/2012/01/03/mens-mag-or-rapist-study-claims-few-can-tell/"
"25679","http://abcnews.go.com/US/coronado-california-shooting-kills-including-navy-pilots-sister/story?id=15279797","Apparent murder-suicide claims lives of two Navy pilots, sister, unknown man.","2015-06-11T00:00:00.000Z","http://abcnews.go.com/US/coronado-california-shooting-kills-including-navy-pilots-sister/story?id=15279797"
"25680","http://abcnews.go.com/blogs/politics/2012/01/iowa-caucus-what-actually-happens/","When caucusgoers show up tonight, what will they actually vote for? And how do the caucuses work?","2015-06-12T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/iowa-caucus-what-actually-happens/"
"25681","http://abcnews.go.com/blogs/health/2012/01/03/adderall-drug-shortage-will-continue-in-2012-government-officials-say/","A contentious relationship between drug manufacturers and the Drug Enforcement Agency may cause a continuing shortage of the attention deficit medic","2015-06-13T00:00:00.000Z","http://abcnews.go.com/blogs/health/2012/01/03/adderall-drug-shortage-will-continue-in-2012-government-officials-say/"
"25682","http://abcnews.go.com/blogs/politics/2012/01/crystal-ball-our-predictions-for-iowa-results/","We???re journalists, not prognosticators. But in this business, sometimes it is just an irresistible conversation line to turn to each other and ask","2015-06-14T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/crystal-ball-our-predictions-for-iowa-results/"
"25683","http://abcnews.go.com/Politics/iowa-caucus-paul-santorum-romney-race/story?id=15283406","Iowa caucuses began at 8 pm EST.","2015-06-15T00:00:00.000Z","http://abcnews.go.com/Politics/iowa-caucus-paul-santorum-romney-race/story?id=15283406"
"25684","http://abcnews.go.com/blogs/politics/2012/01/the-early-entrance-polls-romney-seen-as-most-electable-paul-wins-independents-strong-conservatives-like-santorum/","The first ???entrance??? polls are in from the Iowa caucuses, and they show that among the top tier of candidates, Mitt Romney is viewed as the most","2015-03-01T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/the-early-entrance-polls-romney-seen-as-most-electable-paul-wins-independents-strong-conservatives-like-santorum/"
"25685","http://abcnews.go.com/Politics/OTUS/","NULL","2015-03-02T00:00:00.000Z","http://abcnews.go.com/Politics/OTUS/"
"25686","http://abcnews.go.com/Politics/iowa-caucus-results-mitt-romney-defeats-rick-santorum-8-votes/story?id=15283406","Ron Paul in strong third place finish.","2015-03-03T00:00:00.000Z","http://abcnews.go.com/Politics/iowa-caucus-results-mitt-romney-defeats-rick-santorum-8-votes/story?id=15283406"
"25687","http://abcnews.go.com/US/video/bonnie-clyde-fugitives-surrender-nevada-15286350","Logan McFarland, 24, and Angela Atwood, 25, are suspected of murder.","2015-03-04T00:00:00.000Z","http://abcnews.go.com/US/video/bonnie-clyde-fugitives-surrender-nevada-15286350"
"25688","http://abcnews.go.com/Politics/video/live-news-6046305","Watch live news stream from ABC News.","2015-03-05T00:00:00.000Z","http://abcnews.go.com/Politics/video/live-news-6046305"
"25689","http://abcnews.go.com/blogs/politics/2012/01/rick-perry-moves-forward-here-we-come-south-carolina/","Rick Perry today hinted that he has no plans to end his campaign, one day after a crushing fifth-place finish in the Iowa caucuses, which prompted t","2015-03-07T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/rick-perry-moves-forward-here-we-come-south-carolina/"
"25690","http://abcnews.go.com/blogs/politics/2012/01/bachmann-drops-out-of-presidential-race/","???Last night, the people of Iowa spoke with a very clear voice, so I have decided to stand aside,??? Bachmann said.","2015-03-06T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/bachmann-drops-out-of-presidential-race/"
"25691","http://abcnews.go.com/US/okla-woman-shoots-kills-intruder911-operators-shoot/story?id=15285605","Teen mom shot and killed intruder to protect her three-month-old baby.","2015-03-10T00:00:00.000Z","http://abcnews.go.com/US/okla-woman-shoots-kills-intruder911-operators-shoot/story?id=15285605"
"25692","http://abcnews.go.com/blogs/politics/2012/01/mccain-hopes-for-overwhelming-vote-for-romney/","Fresh off his win in Tuesday night???s Iowa caucuses, Mitt Romney arrived in New Hampshire today to a warm welcome from Sen. John McCain, who made h","2015-03-09T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/mccain-hopes-for-overwhelming-vote-for-romney/"
"25693","http://abcnews.go.com/blogs/headlines/2012/01/groaning-saddles-horse-industry-supersizes/","In the rugged cowboy country of western Colorado, master saddle maker Bob Klenda has noticed a troublesome trend since he started stitching leather ","2015-11-20T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/groaning-saddles-horse-industry-supersizes/"
"25694","http://abcnews.go.com/US/eighth-grader-shot-cops-pellet-gun/story?id=15289416","Pellet gun looked like a real weapon and student would not put it down.","2015-03-11T00:00:00.000Z","http://abcnews.go.com/US/eighth-grader-shot-cops-pellet-gun/story?id=15289416"
"25695","http://abcnews.go.com/blogs/politics/2012/01/can-rick-santorum-maintain-his-momentum/","The Iowa caucuses Tuesday elevated Rick Santorum, once a virtual unknown, into the national spotlight.","2015-11-22T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/can-rick-santorum-maintain-his-momentum/"
"25696","http://abcnews.go.com/blogs/headlines/2012/01/death-by-cat-meat-chinese-billionaire-poisoned/","Chinese police are investigating whether local billionaire tycoon Long Liyuan was killed by a poison-spiked batch of cat stew in the southern provin","2015-11-23T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/death-by-cat-meat-chinese-billionaire-poisoned/"
"25697","http://abcnews.go.com/blogs/headlines/2012/01/stolen-car-lands-on-california-apartment-roof/","Police in Fresno, Calif. were called to respond to a car parked squarely on the roof of an apartment building.","2015-11-24T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/stolen-car-lands-on-california-apartment-roof/"
"25698","http://abcnews.go.com/blogs/health/2012/01/05/human-barbie-gives-7-year-old-daughter-liposuction-voucher/","The UK???s self-proclaimed ???Human Barbie??? gave her 7-year-old daughter an unusual stocking stuffer this Christmas: a £7,000 voucher for liposuct","2015-11-25T00:00:00.000Z","http://abcnews.go.com/blogs/health/2012/01/05/human-barbie-gives-7-year-old-daughter-liposuction-voucher/"
"25699","http://abcnews.go.com/Health/AllergiesFood/year-virginia-girl-dies-allergic-reaction-school/story?id=15295949","Ammaria Johnson, 7, died at school after an allergic reaction.","2017-08-25T00:00:00.000Z","http://abcnews.go.com/Health/AllergiesFood/year-virginia-girl-dies-allergic-reaction-school/story?id=15295949"
"25700","http://abcnews.go.com/blogs/business/2012/01/irs-extends-2011-tax-filing-date/","The IRS said Wednesday that taxpayers will have two extra days this year to file their 2011 returns.","2017-08-26T00:00:00.000Z","http://abcnews.go.com/blogs/business/2012/01/irs-extends-2011-tax-filing-date/"
"25701","http://abcnews.go.com/ThisWeek/video/week-george-stephanopoulos-15299793","See the whole picture with George Stephanopoulos every Sunday.","2017-08-27T00:00:00.000Z","http://abcnews.go.com/ThisWeek/video/week-george-stephanopoulos-15299793"
"25702","http://abcnews.go.com/blogs/headlines/2012/01/cat-survives-2-rounds-in-gas-chamber-but-cant-change-city-policy/","The Salt Lake Tribune/Djamila Grossman/AP Photo A stray cat in Utah???s will to survive was enough to let it live out the rest of its nine lives wit","2017-04-15T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/cat-survives-2-rounds-in-gas-chamber-but-cant-change-city-policy/"
"25703","http://abcnews.go.com/blogs/politics/2012/01/mitt-romney-ripped-for-dream-act-veto-alienates-some-latinos/","CHICAGO ??? Largely lost in the build-up to the Iowa caucuses was a moment that could ultimately prove decisive in this year???s presidential electi","2017-04-16T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/mitt-romney-ripped-for-dream-act-veto-alienates-some-latinos/"
"25704","http://abcnews.go.com/blogs/business/2012/01/are-equinox-ad-models-too-skinny/","(Equinox Fitness) Equinox Fitness, a national gym chain headquartered in New York, is getting hit with criticism from members and the media for ads ","2017-04-17T00:00:00.000Z","http://abcnews.go.com/blogs/business/2012/01/are-equinox-ad-models-too-skinny/"
"25705","http://abcnews.go.com/blogs/politics/2012/01/rick-santorum-gets-booed-after-heated-back-and-forth-on-same-sex-marriage-at-new-hampshire-college-event/","Rick Santorum was booed after a lengthy back-and-forth with several students in Concord, N.H., on the issue of same-sex marriage, which is legal in ","2017-04-18T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/rick-santorum-gets-booed-after-heated-back-and-forth-on-same-sex-marriage-at-new-hampshire-college-event/"
"25706","http://abcnews.go.com/US/ohio-man-84-fatally-shoots-intruder-suffered-alzheimers/story?id=15299547","Charles Foster did not know that Ed Stevens suffered from dementia.","2017-04-19T00:00:00.000Z","http://abcnews.go.com/US/ohio-man-84-fatally-shoots-intruder-suffered-alzheimers/story?id=15299547"
"25707","http://abcnews.go.com/blogs/lifestyle/2012/01/addicted-to-food-put-your-brain-in-diet-rehab-2/","ABC???s Juju Chang and Erin Brady report: At 30, Kaylea Moss said she began to fear she was eating herself to death. Weighing in at 242 pounds, Moss","2017-04-20T00:00:00.000Z","http://abcnews.go.com/blogs/lifestyle/2012/01/addicted-to-food-put-your-brain-in-diet-rehab-2/"
"25708","http://abcnews.go.com/Business/MadeInAmerica/december-jobless-rate-falls-85-percent/story?id=15300534","More good news for the economy.","2016-04-21T00:00:00.000Z","http://abcnews.go.com/Business/MadeInAmerica/december-jobless-rate-falls-85-percent/story?id=15300534"
"25709","http://abcnews.go.com/Technology/eastman-kodak-bankruptcy-filing-move-photography-printing-companies/story?id=15298236","Film giant near bankruptcy in digital age.","2016-03-02T00:00:00.000Z","http://abcnews.go.com/Technology/eastman-kodak-bankruptcy-filing-move-photography-printing-companies/story?id=15298236"
"25710","http://abcnews.go.com/blogs/health/2012/01/06/200-million-people-use-illicit-drugs-study-finds/","Roughly 200 million people worldwide use illicit drugs such as marijuana, amphetamines, cocaine and opioids each year, according to a new study.","2016-03-01T00:00:00.000Z","http://abcnews.go.com/blogs/health/2012/01/06/200-million-people-use-illicit-drugs-study-finds/"
"25711","http://abcnews.go.com/Business/10-million-credit-card-holders-receive-settlement-checks/story?id=15304436","Millions of people are receiving checks from a currency antitrust settlement.","2016-03-03T00:00:00.000Z","http://abcnews.go.com/Business/10-million-credit-card-holders-receive-settlement-checks/story?id=15304436"
"25712","http://abcnews.go.com/blogs/headlines/2012/01/dog-buried-by-avalanche-that-killed-master-walks-four-days-to-safety/","A dog, presumed dead after being buried by an avalanche was back at home in Bozeman, Mont., after digging himself out and walking to a nearby town.","2016-03-04T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/dog-buried-by-avalanche-that-killed-master-walks-four-days-to-safety/"
"25713","http://abcnews.go.com/Politics/mailform?id=15279719","We want your questions! Leave them below or on our linked mailform. The debate airs on ABC, ABCNews.com and YahooNews.com at 9pm ET, Saturday Jan 7.","2016-03-05T00:00:00.000Z","http://abcnews.go.com/Politics/mailform?id=15279719"
"25714","http://abcnews.go.com/Blotter/us-navy-rescues-iranians-pirates/story?id=15305457","Iranian sailors had been held hostage in Arabian Sea for weeks, Navy says.","2016-03-06T00:00:00.000Z","http://abcnews.go.com/Blotter/us-navy-rescues-iranians-pirates/story?id=15305457"
"25715","http://abcnews.go.com/blogs/headlines/2012/01/colorado-student-banned-from-yearbook-over-racy-photo/","A Colorado teenager whose yearbook picture was rejected for being too revealing is vowing to fight the ban with her high school???s administration, ","2016-03-07T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/colorado-student-banned-from-yearbook-over-racy-photo/"
"25716","http://abcnews.go.com/blogs/politics/2012/01/job-killer-obama-guilty-or-innocent/","Whichever way you slice it, the U.S. economy has now been creating jobs for 22 consecutive months. But you wouldn???t know it from the rhetoric Repu","2016-03-08T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/job-killer-obama-guilty-or-innocent/"
"25717","http://abcnews.go.com/blogs/entertainment/2012/01/fast-food-chain-launches-star-wars-themed-vader-burger/","Star Wars fans rejoice. You will now be able to enjoy your favorite side of the force in a whole knew way, by eating it in burger form. There???s on","2016-03-09T00:00:00.000Z","http://abcnews.go.com/blogs/entertainment/2012/01/fast-food-chain-launches-star-wars-themed-vader-burger/"
"25718","http://abcnews.go.com/blogs/politics/2012/01/ron-paul-returns-to-new-hampshire-fights-back-on-dangerous-label/","NASHUA, N.H. ??? After taking two days off, Ron Paul returned to the campaign trail, again hitting his GOP rivals over criticism that his foreign po","2016-03-10T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/ron-paul-returns-to-new-hampshire-fights-back-on-dangerous-label/"
"25719","http://abcnews.go.com/Health/michigan-family-alleges-harrowing-misconduct-prosecutors-police/story?id=15299991","Family outraged when dad jailed, kids removed over unfounded abuse allegations.","2016-03-11T00:00:00.000Z","http://abcnews.go.com/Health/michigan-family-alleges-harrowing-misconduct-prosecutors-police/story?id=15299991"
"25720","http://abcnews.go.com/Health/rick-santorum-dead-baby-critics-lambasted-families-grieve/story?id=15306750#.TwdWC1awU00","Psychologists say parents need rituals to grieve a preterm pregnancy loss.","2016-11-20T00:00:00.000Z","http://abcnews.go.com/Health/rick-santorum-dead-baby-critics-lambasted-families-grieve/story?id=15306750#.TwdWC1awU00"
